customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,late_payments,churned,churn_probability,estimated_clv,clv_at_risk,risk_category,value_category,retention_strategy
CUST_000905,42,F,1.0,107.02,-12.82,One year,Credit card,DSL,0,1,1,0.26598780856903914,2568.48,683.1843665534057,Low Risk,High Value,No Action Required
CUST_000906,40,M,1.0,64.94,166.66,Two year,Credit card,Fiber optic,2,2,0,0.10449070420008955,1558.56,162.85503193809157,Low Risk,Medium Value,No Action Required
CUST_000907,19,F,45.8,44.55,2165.07,One year,Bank transfer,Fiber optic,2,1,0,0.0660051433213311,1069.1999999999998,70.5726992391672,Low Risk,Low Value,No Action Required
CUST_000908,51,M,27.7,68.08,1892.71,One year,Bank transfer,Fiber optic,4,0,0,0.07959664659224107,1633.92,130.05455279999453,Low Risk,Medium Value,No Action Required
CUST_000909,49,M,7.4,51.24,582.69,Two year,Bank transfer,No,1,0,0,0.12924166046857977,1229.76,158.93622437784066,Low Risk,Low Value,No Action Required
CUST_000910,72,F,28.0,49.58,1468.03,One year,Credit card,Fiber optic,2,0,0,0.0,1189.92,0.0,,Low Value,No Action Required
CUST_000911,35,F,37.7,75.83,2929.92,One year,Electronic check,Fiber optic,1,2,0,0.1452653364005453,1819.92,264.3712910220804,Low Risk,Medium Value,No Action Required
CUST_000912,43,F,8.8,24.91,138.7,Month-to-month,Mailed check,DSL,1,0,0,0.3703121891687534,597.84,221.38743917264756,Medium Risk,Low Value,Basic Monitoring
CUST_000913,43,M,1.0,28.9,91.64,Two year,Bank transfer,Fiber optic,1,2,0,0.1140127241201643,693.5999999999999,79.07922544974595,Low Risk,Low Value,No Action Required
CUST_000914,63,M,64.8,65.48,4264.57,Month-to-month,Mailed check,Fiber optic,0,3,1,0.6406530139628102,1571.52,1006.7990245028354,Medium Risk,Medium Value,Basic Monitoring
CUST_000915,38,M,10.2,64.44,706.81,Month-to-month,Bank transfer,Fiber optic,3,0,0,0.6559859742537153,1546.56,1014.521668341826,Medium Risk,Medium Value,Basic Monitoring
CUST_000916,44,M,2.7,73.59,130.39,Month-to-month,Credit card,Fiber optic,1,1,0,0.36120949737139085,1766.16,637.9537658774557,Medium Risk,Medium Value,Basic Monitoring
CUST_000917,49,F,16.2,111.88,1830.63,Month-to-month,Credit card,DSL,2,1,1,0.49795992060195726,2685.12,1337.0821420067275,Medium Risk,High Value,Proactive Engagement
CUST_000918,42,M,35.1,67.61,2292.4,Month-to-month,Mailed check,DSL,2,1,0,0.18908474104714826,1622.6399999999999,306.8164642127446,Low Risk,Medium Value,No Action Required
CUST_000919,33,M,6.0,79.95,266.12,Two year,Electronic check,Fiber optic,1,0,0,0.3399277126081706,1918.8000000000002,652.2532949525579,Medium Risk,High Value,Proactive Engagement
CUST_000920,42,F,7.5,40.61,405.89,One year,Credit card,Fiber optic,2,0,0,0.03143478767861095,974.64,30.637601463081378,Low Risk,Low Value,No Action Required
CUST_000921,56,M,6.7,84.2,411.56,Month-to-month,Mailed check,Fiber optic,4,1,0,0.554903674702749,2020.8000000000002,1121.3493458393154,Medium Risk,High Value,Proactive Engagement
CUST_000922,24,M,114.9,51.84,5968.1,One year,Credit card,Fiber optic,1,2,0,0.2660759550945195,1244.16,331.04106029039735,Low Risk,Low Value,No Action Required
CUST_000923,41,F,5.3,66.79,385.77,One year,Bank transfer,DSL,0,1,0,0.06130166470748305,1602.96,98.26411645950704,Low Risk,Medium Value,No Action Required
CUST_000924,29,M,20.6,62.28,1313.44,One year,Mailed check,DSL,2,2,0,0.0,1494.72,0.0,,Medium Value,No Action Required
CUST_000925,57,M,62.3,90.82,5625.62,Month-to-month,Mailed check,DSL,2,2,1,0.24996793023028774,2179.68,544.8500981643535,Low Risk,High Value,No Action Required
CUST_000926,18,M,3.8,32.25,150.09,Two year,Bank transfer,Fiber optic,2,1,0,0.023073326999186655,774.0,17.85875509737047,Low Risk,Low Value,No Action Required
CUST_000927,31,M,84.9,20.0,1744.11,Month-to-month,Mailed check,DSL,1,0,0,0.15782205719838593,480.0,75.75458745522525,Low Risk,Low Value,No Action Required
CUST_000928,45,F,70.7,59.66,4292.72,Month-to-month,Bank transfer,Fiber optic,0,0,0,0.3222851323560013,1431.84,461.4607439126169,Medium Risk,Medium Value,Basic Monitoring
CUST_000929,63,M,51.8,76.71,4148.52,Month-to-month,Electronic check,Fiber optic,5,2,0,0.6704867500452307,1841.04,1234.3929263032715,Medium Risk,High Value,Proactive Engagement
CUST_000930,39,F,5.8,68.81,422.23,One year,Bank transfer,No,0,1,1,0.1337717253144785,1651.44,220.9159780533424,Low Risk,Medium Value,No Action Required
CUST_000931,31,M,24.1,95.81,2317.85,One year,Electronic check,No,2,0,0,0.24885737851215078,2299.44,572.23261044598,Low Risk,High Value,No Action Required
CUST_000932,68,F,34.3,75.93,2516.92,Month-to-month,Mailed check,No,1,1,1,0.24326205082668204,1822.3200000000002,443.3013004624793,Low Risk,Medium Value,No Action Required
CUST_000933,18,F,102.5,50.9,5261.06,Month-to-month,Bank transfer,Fiber optic,3,0,0,0.23431552986792353,1221.6,286.2398512866554,Low Risk,Low Value,No Action Required
CUST_000934,18,F,4.8,20.0,162.24,One year,Mailed check,Fiber optic,2,0,0,0.11590036549229622,480.0,55.632175436302184,Low Risk,Low Value,No Action Required
CUST_000935,46,M,34.9,59.07,2039.92,One year,Electronic check,Fiber optic,2,0,0,0.19484854879131666,1417.68,276.2328906504738,Low Risk,Medium Value,No Action Required
CUST_000936,32,M,9.9,90.7,954.99,Month-to-month,Credit card,No,3,0,0,0.38642337867933374,2176.8,841.1664107091738,Medium Risk,High Value,Proactive Engagement
CUST_000937,24,M,4.6,55.2,226.6,Two year,Credit card,No,2,0,0,0.0713400872308398,1324.8000000000002,94.51134756341658,Low Risk,Medium Value,No Action Required
CUST_000938,50,F,13.1,65.71,929.88,Two year,Credit card,Fiber optic,0,1,1,0.15394487651505018,1577.04,242.7772280592947,Low Risk,Medium Value,No Action Required
CUST_000939,43,M,37.9,75.53,2953.85,Month-to-month,Credit card,Fiber optic,5,2,1,0.6470172598351438,1812.72,1172.861127248362,Medium Risk,Medium Value,Basic Monitoring
CUST_000940,31,M,15.0,39.62,684.33,One year,Credit card,Fiber optic,6,1,0,0.12797687222396276,950.8799999999999,121.6906482603217,Low Risk,Low Value,No Action Required
CUST_000941,20,M,18.5,80.58,1503.16,Month-to-month,Electronic check,Fiber optic,2,0,1,0.4766221568406823,1933.92,921.7491215573324,Medium Risk,High Value,Proactive Engagement
CUST_000942,53,M,120.0,105.93,12607.37,One year,Credit card,Fiber optic,4,2,0,0.19569005058889094,2542.32,497.50672941314923,Low Risk,High Value,No Action Required
CUST_000943,49,F,12.2,60.68,680.57,Month-to-month,Credit card,No,7,0,1,0.5635881703213664,1456.32,820.7647242024124,Medium Risk,Medium Value,Basic Monitoring
CUST_000944,38,F,22.9,36.77,902.85,Month-to-month,Mailed check,Fiber optic,0,0,0,0.29563278174155944,882.48,260.8900172312914,Low Risk,Low Value,No Action Required
CUST_000945,67,M,10.9,63.33,935.76,One year,Bank transfer,DSL,3,2,0,0.13550904592825755,1519.92,205.9629090872772,Low Risk,Medium Value,No Action Required
CUST_000946,23,M,12.0,20.0,205.39,Two year,Bank transfer,No,1,0,0,0.034246628917451616,480.0,16.438381880376774,Low Risk,Low Value,No Action Required
CUST_000947,18,M,28.5,73.42,2141.73,Month-to-month,Bank transfer,DSL,1,1,0,0.1833310194443692,1762.08,323.04392274253405,Low Risk,Medium Value,No Action Required
CUST_000948,29,F,66.7,76.31,5033.39,Month-to-month,Bank transfer,DSL,2,1,0,0.3761553531071202,1831.44,688.9059598945042,Medium Risk,High Value,Proactive Engagement
CUST_000949,39,M,18.8,106.89,1907.89,Month-to-month,Electronic check,Fiber optic,3,0,0,0.569484466236938,2565.36,1460.9326703055915,Medium Risk,High Value,Proactive Engagement
CUST_000950,43,F,35.1,60.15,2043.99,One year,Bank transfer,DSL,1,0,0,0.06558358607636762,1443.6,94.67646485984429,Low Risk,Medium Value,No Action Required
CUST_000951,36,F,2.2,75.21,-39.58,One year,Mailed check,DSL,2,0,0,0.0,1805.04,0.0,,Medium Value,No Action Required
CUST_000952,45,M,5.7,43.47,382.79,One year,Electronic check,DSL,1,1,0,0.4832642908468756,1043.28,504.17996935472837,Medium Risk,Low Value,Basic Monitoring
CUST_000953,21,M,16.7,56.09,715.81,One year,Credit card,DSL,2,2,0,0.025228021937400272,1346.16,33.96095401125075,Low Risk,Medium Value,No Action Required
CUST_000954,61,M,1.0,26.87,0.49,One year,Mailed check,Fiber optic,0,1,0,0.0,644.88,0.0,,Low Value,No Action Required
CUST_000955,38,F,7.0,60.13,302.85,One year,Mailed check,DSL,2,0,0,0.19869080458346353,1443.1200000000001,286.7346739104879,Low Risk,Medium Value,No Action Required
CUST_000956,56,F,17.5,57.37,914.67,One year,Credit card,Fiber optic,0,2,0,0.0,1376.8799999999999,0.0,,Medium Value,No Action Required
CUST_000957,45,M,1.0,72.48,210.13,One year,Credit card,DSL,5,0,0,0.25305079297583716,1739.52,440.1869153973282,Low Risk,Medium Value,No Action Required
CUST_000958,46,F,7.4,49.41,384.48,Two year,Mailed check,Fiber optic,3,0,0,0.05222774468441687,1185.84,61.933748756568896,Low Risk,Low Value,No Action Required
CUST_000959,48,M,17.3,67.08,1065.26,Month-to-month,Electronic check,DSL,3,0,1,0.49021037317133803,1609.92,789.1994839760006,Medium Risk,Medium Value,Basic Monitoring
CUST_000960,46,M,20.4,56.67,1098.82,Month-to-month,Credit card,DSL,1,0,0,0.29524797602980407,1360.08,401.5608672386159,Low Risk,Medium Value,No Action Required
CUST_000961,49,F,62.4,56.71,3462.78,Month-to-month,Bank transfer,DSL,2,0,0,0.1329929686998877,1361.04,181.00875011929514,Low Risk,Medium Value,No Action Required
CUST_000962,59,F,24.9,67.01,1662.74,Two year,Mailed check,Fiber optic,3,2,0,0.0865762179102272,1608.2400000000002,139.23533669194381,Low Risk,Medium Value,No Action Required
CUST_000963,42,F,12.9,66.01,865.99,Month-to-month,Mailed check,Fiber optic,1,1,0,0.31128683857547196,1584.2400000000002,493.15306114480575,Medium Risk,Medium Value,Basic Monitoring
CUST_000964,50,F,63.9,84.03,5562.64,Month-to-month,Credit card,Fiber optic,1,0,1,0.3946189511839786,2016.72,795.8359312317533,Medium Risk,High Value,Proactive Engagement
CUST_000965,38,M,36.9,61.98,2094.2,Two year,Credit card,No,1,2,0,0.08159509509216094,1487.52,121.37433585149124,Low Risk,Medium Value,No Action Required
CUST_000966,61,M,5.4,56.25,297.79,Two year,Bank transfer,No,0,2,0,0.11208595361334221,1350.0,151.316037378012,Low Risk,Medium Value,No Action Required
CUST_000967,29,M,3.4,60.48,171.99,Two year,Bank transfer,Fiber optic,3,0,0,0.13310935820855624,1451.52,193.21089562688354,Low Risk,Medium Value,No Action Required
CUST_000968,67,F,27.0,47.13,1368.87,Month-to-month,Bank transfer,DSL,1,0,0,0.15295776586164822,1131.1200000000001,173.01358812142755,Low Risk,Low Value,No Action Required
CUST_000969,39,M,19.7,56.0,1138.57,Two year,Bank transfer,Fiber optic,1,1,0,0.0,1344.0,0.0,,Medium Value,No Action Required
CUST_000970,18,F,37.4,115.78,4391.29,Month-to-month,Mailed check,DSL,3,1,1,0.3585012561216922,2778.7200000000003,996.1746104104686,Medium Risk,High Value,Proactive Engagement
CUST_000971,41,F,32.2,42.18,1393.63,Month-to-month,Credit card,Fiber optic,1,1,1,0.3185704744544557,1012.3199999999999,322.49526269973455,Medium Risk,Low Value,Basic Monitoring
CUST_000972,29,F,23.6,58.03,1273.69,Month-to-month,Electronic check,DSL,1,1,0,0.540070746643296,1392.72,752.1673302650512,Medium Risk,Medium Value,Basic Monitoring
CUST_000973,52,M,103.1,55.31,5824.59,One year,Credit card,No,0,1,0,0.14060461929644716,1327.44,186.64419583887582,Low Risk,Medium Value,No Action Required
CUST_000974,30,F,18.3,58.82,1156.54,Month-to-month,Credit card,No,3,0,1,0.2905791069849417,1411.68,410.2047137485025,Low Risk,Medium Value,No Action Required
CUST_000975,33,F,2.9,56.72,254.94,One year,Bank transfer,Fiber optic,0,3,0,0.23628930688694613,1361.28,321.655907679062,Low Risk,Medium Value,No Action Required
CUST_000976,18,F,42.3,71.98,3170.08,Two year,Bank transfer,Fiber optic,2,1,0,0.005899084216930143,1727.52,10.19078596643116,Low Risk,Medium Value,No Action Required
CUST_000977,33,F,7.0,22.25,196.68,Month-to-month,Mailed check,Fiber optic,2,3,0,0.4750279314202579,534.0,253.66491537841773,Medium Risk,Low Value,Basic Monitoring
CUST_000978,18,F,36.0,90.93,3425.79,Month-to-month,Bank transfer,DSL,4,1,1,0.4789168420107327,2182.32,1045.1498026568622,Medium Risk,High Value,Proactive Engagement
CUST_000979,18,F,75.6,80.81,6145.5,Month-to-month,Mailed check,No,3,2,0,0.2715714407782294,1939.44,526.6965151029293,Low Risk,High Value,No Action Required
CUST_000980,51,F,28.6,33.93,949.81,Two year,Credit card,Fiber optic,2,2,0,0.0,814.3199999999999,0.0,,Low Value,No Action Required
CUST_000981,51,F,21.8,20.0,434.42,Month-to-month,Credit card,DSL,5,1,1,0.42811208869343353,480.0,205.4938025728481,Medium Risk,Low Value,Basic Monitoring
CUST_000982,46,F,14.8,40.57,598.33,Month-to-month,Credit card,Fiber optic,1,1,1,0.28483089038691545,973.6800000000001,277.33414135193186,Low Risk,Low Value,No Action Required
CUST_000983,25,F,10.9,58.93,589.07,Month-to-month,Mailed check,DSL,4,1,1,0.375809824937651,1414.32,531.5153516058185,Medium Risk,Medium Value,Basic Monitoring
CUST_000984,39,F,10.4,129.51,1516.54,Two year,Mailed check,DSL,3,0,0,0.14010587897611887,3108.24,435.48269726873167,Low Risk,High Value,No Action Required
CUST_000985,39,F,24.3,78.58,1937.51,Month-to-month,Mailed check,Fiber optic,1,1,0,0.2122946574573218,1885.92,400.3707403919123,Low Risk,High Value,No Action Required
CUST_000986,22,M,33.4,20.0,677.35,Month-to-month,Bank transfer,Fiber optic,2,1,0,0.29381478657086463,480.0,141.03109755401502,Low Risk,Low Value,No Action Required
CUST_000987,62,M,27.2,47.76,1339.56,Month-to-month,Electronic check,Fiber optic,1,0,0,0.39052303545155254,1146.24,447.63312415598756,Medium Risk,Low Value,Basic Monitoring
CUST_000988,53,F,5.3,63.67,635.93,Two year,Bank transfer,Fiber optic,3,3,0,0.20499268867180764,1528.08,313.24522770561583,Low Risk,Medium Value,No Action Required
CUST_000989,36,F,16.3,71.34,1053.17,Month-to-month,Electronic check,DSL,3,1,0,0.47030321458801405,1712.16,805.2343518890142,Medium Risk,Medium Value,Basic Monitoring
CUST_000990,40,F,37.6,32.13,1125.04,One year,Bank transfer,Fiber optic,1,4,0,0.03737185853708225,771.1200000000001,28.818187555114868,Low Risk,Low Value,No Action Required
CUST_000991,43,M,15.5,61.63,816.94,Month-to-month,Credit card,DSL,3,2,0,0.3289337123731633,1479.1200000000001,486.5324326453934,Medium Risk,Medium Value,Basic Monitoring
CUST_000992,18,M,18.5,47.06,845.5,Two year,Mailed check,No,3,0,0,0.037547604654416755,1129.44,42.407766600884464,Low Risk,Low Value,No Action Required
CUST_000993,36,M,35.4,37.41,1348.39,One year,Bank transfer,DSL,4,0,0,0.14506904667141404,897.8399999999999,130.24879286346237,Low Risk,Low Value,No Action Required
CUST_000994,29,F,26.0,71.49,1810.84,One year,Mailed check,DSL,3,2,0,0.056878816326655285,1715.7599999999998,97.59039790062207,Low Risk,Medium Value,No Action Required
CUST_000995,24,F,12.6,84.35,1011.88,Month-to-month,Bank transfer,No,4,2,0,0.4586703012048586,2024.3999999999999,928.5321577591156,Medium Risk,High Value,Proactive Engagement
CUST_000996,35,F,54.2,86.03,4675.61,Month-to-month,Credit card,No,2,0,0,0.3899952061024813,2064.7200000000003,805.2309019439152,Medium Risk,High Value,Proactive Engagement
CUST_000997,66,F,4.3,79.36,287.7,Month-to-month,Mailed check,No,1,0,0,0.39577762309919345,1904.6399999999999,753.8138920596477,Medium Risk,High Value,Proactive Engagement
CUST_000998,49,M,120.0,52.57,6338.91,One year,Credit card,DSL,1,0,0,0.0,1261.68,0.0,,Low Value,No Action Required
CUST_000999,31,F,3.0,82.86,363.06,Two year,Electronic check,Fiber optic,2,0,1,0.2698647718653055,1988.6399999999999,536.6638799222211,Low Risk,High Value,No Action Required
CUST_001000,48,M,1.0,72.73,140.43,Month-to-month,Mailed check,Fiber optic,0,1,0,0.516540177466719,1745.52,901.6312105717074,Medium Risk,Medium Value,Basic Monitoring
CUST_001001,60,M,53.0,68.35,3709.12,Two year,Bank transfer,No,1,0,0,0.1576339121165457,1640.3999999999999,258.58266943598153,Low Risk,Medium Value,No Action Required
CUST_001002,53,F,6.7,49.71,443.79,Month-to-month,Mailed check,DSL,3,3,1,0.5713253713722637,1193.04,681.6140210619654,Medium Risk,Low Value,Basic Monitoring
CUST_001003,40,M,31.4,52.58,1679.09,Two year,Electronic check,DSL,1,2,0,0.14168114131769394,1261.92,178.79026585162435,Low Risk,Low Value,No Action Required
CUST_001004,30,M,40.0,66.85,2657.1,Month-to-month,Electronic check,Fiber optic,1,1,1,0.6427723504782621,1604.3999999999999,1031.2639591073237,Medium Risk,Medium Value,Basic Monitoring
CUST_001005,50,M,47.0,126.0,5846.34,Month-to-month,Bank transfer,DSL,2,2,1,0.41125490017105987,3024.0,1243.634818117285,Medium Risk,High Value,Proactive Engagement
CUST_001006,45,M,114.7,72.53,8279.62,Month-to-month,Credit card,Fiber optic,3,1,1,0.333564663385262,1740.72,580.6426808479932,Medium Risk,Medium Value,Basic Monitoring
CUST_001007,53,F,8.4,49.72,363.13,One year,Mailed check,No,0,1,0,0.28423095896527517,1193.28,339.16711871408353,Low Risk,Low Value,No Action Required
CUST_001008,49,F,29.7,44.19,1386.91,One year,Credit card,Fiber optic,1,0,0,0.0,1060.56,0.0,,Low Value,No Action Required
CUST_001009,55,M,2.9,52.71,189.78,Month-to-month,Credit card,Fiber optic,3,0,1,0.4772985909399996,1265.04,603.8018094827371,Medium Risk,Low Value,Basic Monitoring
CUST_001010,31,F,12.5,119.43,1566.61,One year,Bank transfer,No,0,0,0,0.0,2866.32,0.0,,High Value,No Action Required
CUST_001011,59,M,45.2,55.02,2371.28,Month-to-month,Mailed check,DSL,6,2,1,0.38933700328287935,1320.48,514.1117260949766,Medium Risk,Medium Value,Basic Monitoring
CUST_001012,42,F,11.0,87.67,1107.55,Month-to-month,Electronic check,DSL,2,0,1,0.9102061583522536,2104.08,1915.1465736658097,High Risk,High Value,Premium Retention Program
CUST_001013,71,F,21.5,55.6,1150.66,Month-to-month,Bank transfer,Fiber optic,1,2,1,0.3502363502483159,1334.4,467.35538577135276,Medium Risk,Medium Value,Basic Monitoring
CUST_001014,29,F,16.8,71.53,1092.94,One year,Credit card,DSL,0,1,1,0.18491872621459168,1716.72,317.4536756671138,Low Risk,Medium Value,No Action Required
CUST_001015,66,F,24.9,84.79,2069.11,One year,Electronic check,DSL,1,0,1,0.3043580764289212,2034.96,619.3565112097975,Medium Risk,High Value,Proactive Engagement
CUST_001016,42,F,86.6,50.7,4638.82,One year,Credit card,DSL,3,1,0,0.040241989458628113,1216.8000000000002,48.966452773258695,Low Risk,Low Value,No Action Required
CUST_001017,30,M,1.4,48.97,28.63,One year,Mailed check,No,1,1,0,0.0373902349396176,1175.28,43.943995319833775,Low Risk,Low Value,No Action Required
CUST_001018,32,F,20.5,106.47,2147.76,Month-to-month,Credit card,No,3,1,1,0.44777422591396543,2555.2799999999997,1144.1885239934375,Medium Risk,High Value,Proactive Engagement
CUST_001019,35,M,47.7,89.61,4256.46,One year,Electronic check,Fiber optic,0,1,0,0.25253100982407606,2150.64,543.1032909680509,Low Risk,High Value,No Action Required
CUST_001020,46,M,15.8,84.77,1320.9,Month-to-month,Mailed check,DSL,3,1,0,0.35804763085018826,2034.48,728.440744012091,Medium Risk,High Value,Proactive Engagement
CUST_001021,47,F,2.0,84.68,88.06,One year,Bank transfer,DSL,2,0,0,0.12388723182079589,2032.3200000000002,251.77849897403993,Low Risk,High Value,No Action Required
CUST_001022,31,M,19.7,76.49,1523.68,Month-to-month,Credit card,DSL,1,0,0,0.28992219883970194,1835.7599999999998,532.2275757419711,Low Risk,High Value,No Action Required
CUST_001023,39,F,9.7,115.44,1225.74,One year,Mailed check,DSL,1,0,0,0.1524928244478554,2770.56,422.4905197022502,Low Risk,High Value,No Action Required
CUST_001024,72,M,4.0,66.1,298.49,One year,Mailed check,DSL,6,1,0,0.26228813060728423,1586.3999999999999,416.09389039539565,Low Risk,Medium Value,No Action Required
CUST_001025,65,M,45.4,79.43,3493.24,Month-to-month,Bank transfer,Fiber optic,8,2,0,0.4449280980950718,1906.3200000000002,848.1753319605973,Medium Risk,High Value,Proactive Engagement
CUST_001026,46,F,17.7,28.73,473.9,One year,Bank transfer,Fiber optic,5,1,0,0.0,689.52,0.0,,Low Value,No Action Required
